,MSE,Regret,Relative Regret,Optimal
0,2.21849369961714,1.0,0.032258064412070755,0.0
1,1.383528514279964,0.0,0.0,1.0
2,1.2602087478048924,0.0,0.0,1.0
3,25.34758418810767,0.0,0.0,1.0
4,20.073393477236404,0.0,0.0,1.0
5,5.645465531393223,11.0,0.2972972964937911,0.0
6,4.249836762853395,0.0,0.0,1.0
7,5.345969080727341,2.0,0.047619047505668935,0.0
8,2.9595134331437474,1.0,0.02941176461937716,0.0
9,10.860660299002676,5.0,0.0961538459689349,0.0
10,5.466853686739641,1.0,0.026315789404432133,0.0
11,2.3877603497591697,2.0,0.06060606042240588,0.0
12,93.90142691974106,15.0,0.12499999989583334,0.0
13,1.728323559121538,0.0,0.0,1.0
14,3.567879726402081,7.0,0.1999999994285714,0.0
15,1.2314306058302469,2.0,0.1666666652777778,0.0
16,1.26346491239047,1.0,0.03846153831360947,0.0
17,2.940561177758167,5.0,0.17857142793367348,0.0
18,1.1717354151284967,0.0,0.0,1.0
19,2.177800582194552,3.0,0.11999999952,0.0
20,1.3218213312894178,3.0,0.21428571275510205,0.0
21,0.9104420830453268,1.0,0.09999999900000002,0.0
22,1.186209686781098,1.0,0.049999999749999996,0.0
23,8.310918332726985,3.0,0.06976744169821525,0.0
24,4.010779775042193,1.0,0.022222222172839506,0.0
25,13.39390346323285,5.0,0.11363636337809917,0.0
26,7.884876748999032,0.0,0.0,1.0
27,1.8959327234843226,4.0,0.18181818099173552,0.0
28,2.81531240655426,0.0,0.0,1.0
29,1.5720467749787272,1.0,0.058823529065743944,0.0
30,20.54648536288747,3.0,0.051724137841854936,0.0
31,1.2249133433719053,2.0,0.12499999921874999,0.0
32,3.635213348566933,5.0,0.17241379250891795,0.0
33,0.9425091800419587,1.0,0.06666666622222223,0.0
34,3.1575865447479528,2.0,0.0833333329861111,0.0
35,2.5318375051096336,3.0,0.187499998828125,0.0
36,2.17606121833561,2.0,0.07142857117346939,0.0
37,1.3545598494680893,0.0,0.0,1.0
38,4.1509493531395,9.0,0.26470588157439445,0.0
39,1.4860511789721869,1.0,0.058823529065743944,0.0
40,8.006566005931235,9.0,0.24999999930555555,0.0
41,0.8527367935447859,1.0,0.0833333326388889,0.0
42,1.0161904049791826,3.0,0.19999999866666668,0.0
43,4.785150196932905,0.0,0.0,1.0
44,20.101541537725314,7.0,0.0921052630367036,0.0
45,13.782519815897716,12.0,0.23076923032544377,0.0
