,Method,MSE,Med MSE,SINGLE 1 Avg Regret,SINGLE 1 Med Regret,SINGLE 1 Avg Relative Regret,SINGLE 1 Med Relative Regret,SINGLE 1 Optimality Rate,SINGLE 2 Avg Regret,SINGLE 2 Med Regret,SINGLE 2 Avg Relative Regret,SINGLE 2 Med Relative Regret,SINGLE 2 Optimality Rate,SINGLE 3 Avg Regret,SINGLE 3 Med Regret,SINGLE 3 Avg Relative Regret,SINGLE 3 Med Relative Regret,SINGLE 3 Optimality Rate,MULTI 1 Avg Regret,MULTI 1 Med Regret,MULTI 1 Avg Relative Regret,MULTI 1 Med Relative Regret,MULTI 1 Optimality Rate,Elapsed,Elapsed Val
0,separated+mse,"[5.771345117163941, 6.192035245747824, 5.891817324070666, 5.96748744684757]","[2.601019572669712, 2.752612331850389, 2.5962049166907963, 2.6975130711991486]",2.69,2.0,0.062499999837239584,0.07769020774391348,0.253,2.844,2.0,0.07692307633136096,0.08886848563130813,0.268,2.675,2.0,0.07477288595385399,0.0897717439939429,0.288,2.785,2.0,0.0833333326388889,0.0952075281465553,0.309,18.585575342178345,3.4688868522644043
1,comb+mse,8.607886550417637,3.2657478705493173,2.901,2.0,0.08195334373265402,0.08195334373265402,0.234,2.911,2.0,0.09255596534642886,0.09255596534642886,0.25,2.762,2.0,0.09291470938291553,0.09291470938291553,0.281,2.804,2.0,0.09762459451095165,0.09762459451095165,0.295,13.917527675628662,2.8385276794433594
2,gradnorm+mse,8.389294548449332,3.2155374074706917,2.86,2.0,0.07954733537806592,0.07954733537806592,0.24,2.897,2.0,0.09062132976269553,0.09062132976269553,0.268,2.668,2.0,0.09035229919949188,0.09035229919949188,0.287,2.693,2.0,0.09364849831249847,0.09364849831249847,0.293,14.220784902572632,2.601558208465576
