,MSE,Regret,Relative Regret,Optimal
0,2.3449781221825177,0.0,0.0,1.0
1,1.6523412397432995,0.0,0.0,1.0
2,1.3113343214520359,1.0,0.06666666622222223,0.0
3,24.235886496689815,25.0,0.32894736798822716,0.0
4,20.08596549356781,0.0,0.0,1.0
5,6.074852593062633,6.0,0.20689655101070153,0.0
6,4.929278831457323,5.0,0.1999999992,0.0
7,6.3413755164796815,0.0,0.0,1.0
8,2.8494039637965702,3.0,0.08823529385813149,0.0
9,10.372970299673119,4.0,0.0975609753718025,0.0
10,5.889425104009898,2.0,0.055555555401234566,0.0
11,2.32182299532078,4.0,0.12903225764828302,0.0
12,93.97765877402135,16.0,0.18181818161157026,0.0
13,2.0105666143568204,0.0,0.0,1.0
14,4.135969173201139,2.0,0.0833333329861111,0.0
15,1.1772659632489193,0.0,0.0,1.0
16,1.3642721550106278,2.0,0.10526315734072021,0.0
17,2.819221289831655,0.0,0.0,1.0
18,1.0880166132541953,0.0,0.0,1.0
19,2.276902126623362,5.0,0.2173913034026465,0.0
20,1.5437324319534682,0.0,0.0,1.0
21,0.8963994009171367,1.0,0.11111110987654323,0.0
22,1.1140780482578096,1.0,0.052631578670360106,0.0
23,7.484286475860467,5.0,0.13513513476990505,0.0
24,3.6443608494621387,3.0,0.08333333310185186,0.0
25,14.173993966266647,8.0,0.21052631523545706,0.0
26,7.569869657471182,0.0,0.0,1.0
27,1.9428765926382403,1.0,0.04761904739229025,0.0
28,2.8221634789464627,1.0,0.03846153831360947,0.0
29,1.883850403659315,1.0,0.058823529065743944,0.0
30,18.729552952339677,15.0,0.27272727223140497,0.0
31,1.4877285393590816,1.0,0.07692307633136096,0.0
32,3.426717710308038,1.0,0.03846153831360947,0.0
33,0.9905888521697462,1.0,0.07692307633136096,0.0
34,3.2428098744093066,2.0,0.0833333329861111,0.0
35,2.012961913577094,3.0,0.21428571275510205,0.0
36,1.9947677786226912,1.0,0.0434782606805293,0.0
37,1.1087295115007632,0.0,0.0,1.0
38,4.0870331675717475,4.0,0.11764705847750864,0.0
39,1.437428100118518,3.0,0.187499998828125,0.0
40,8.411745399140873,5.0,0.15151515105601468,0.0
41,0.7944277975788326,0.0,0.0,1.0
42,1.085723018867731,2.0,0.1666666652777778,0.0
43,4.672032293642106,1.0,0.02857142848979592,0.0
44,18.268244866240245,0.0,0.0,1.0
45,13.782066354078824,2.0,0.03846153838757396,0.0
46,4.0041153193417385,2.0,0.05128205115055884,0.0
47,2.001582689388901,5.0,0.2173913034026465,0.0
48,1.9784869555052045,2.0,0.13333333244444445,0.0
49,1.4596995053943802,0.0,0.0,1.0
50,4.847542433854771,4.0,0.10256410230111768,0.0
51,2.7190853805644397,1.0,0.03448275850178359,0.0
52,2.099500307433683,0.0,0.0,1.0
53,5.12809191315204,5.0,0.1249999996875,0.0
54,3.5819347740492575,0.0,0.0,1.0
55,5.531880284383344,7.0,0.21212121147842056,0.0
56,44.21440845967081,4.0,0.05797101440873766,0.0
