,Method,MSE,Med MSE,SINGLE 1 Avg Regret,SINGLE 1 Med Regret,SINGLE 1 Avg Relative Regret,SINGLE 1 Med Relative Regret,SINGLE 1 Optimality Rate,SINGLE 2 Avg Regret,SINGLE 2 Med Regret,SINGLE 2 Avg Relative Regret,SINGLE 2 Med Relative Regret,SINGLE 2 Optimality Rate,SINGLE 3 Avg Regret,SINGLE 3 Med Regret,SINGLE 3 Avg Relative Regret,SINGLE 3 Med Relative Regret,SINGLE 3 Optimality Rate,MULTI 1 Avg Regret,MULTI 1 Med Regret,MULTI 1 Avg Relative Regret,MULTI 1 Med Relative Regret,MULTI 1 Optimality Rate,Elapsed,Elapsed Val
0,separated+mse,"[6.923054023121682, 7.523412905372681, 6.961140654584252, 6.882342606682263]","[3.3016869796792374, 3.798754989931304, 3.5682734224148773, 3.414179112021409]",3.764,3.0,0.09023066437747737,0.10266024377642967,0.154,4.154,3.0,0.10714285676020407,0.12661775167883602,0.187,3.788,3.0,0.10526315734072021,0.12201410810148147,0.199,3.82,2.0,0.10790020767127563,0.12621327779712527,0.195,49.66141200065613,34.535176277160645
1,comb+mse,10.182681742619145,4.049533784681316,3.975,3.0,0.10935251300710416,0.10935251300710416,0.148,3.765,3.0,0.11193438296638951,0.11193438296638951,0.207,3.785,2.0,0.11897706426932808,0.11897706426932808,0.206,3.674,2.0,0.12147279651571449,0.12147279651571449,0.209,31.725294589996338,31.017787218093872
2,gradnorm+mse,10.065755635044086,4.123322087063864,3.944,3.0,0.10781585493996672,0.10781585493996672,0.156,3.83,3.0,0.1141198539783281,0.1141198539783281,0.205,3.804,3.0,0.1190959005743867,0.1190959005743867,0.206,3.822,2.0,0.12738164956133186,0.12738164956133186,0.19,32.426064014434814,30.61978507041931
