,MSE,Regret,Relative Regret,Optimal
0,4.280821593063676,3.0,0.08823529385813149,0.0
1,4.035464314786261,5.0,0.18518518449931412,0.0
2,6.236437577513853,0.0,0.0,1.0
3,79.4370460471112,4.0,0.049382715988416405,0.0
4,3.000442223590973,2.0,0.07142857117346939,0.0
5,2.366492387984627,3.0,0.13636363574380164,0.0
6,1.4222619073888632,0.0,0.0,1.0
7,1.9480300432655455,0.0,0.0,1.0
8,1.6714465585373597,0.0,0.0,1.0
9,1.5569534339943776,3.0,0.15789473601108034,0.0
10,1.3719490360935593,0.0,0.0,1.0
11,35.632366222204425,0.0,0.0,1.0
12,2.5552442072222736,1.0,0.052631578670360106,0.0
13,1.5847743461147321,1.0,0.049999999749999996,0.0
14,1.6664708779230024,2.0,0.10526315734072021,0.0
15,2.7450644178713763,2.0,0.0833333329861111,0.0
16,6.670650039509974,4.0,0.11111111080246913,0.0
17,8.345978358104169,5.0,0.10869565193761814,0.0
18,2.1722055389960513,1.0,0.0434782606805293,0.0
19,2.5262515005543356,0.0,0.0,1.0
20,2.428549820537035,6.0,0.23999999904,0.0
21,2.20979213503783,0.0,0.0,1.0
22,4.232079731600761,8.0,0.2758620680142687,0.0
23,23.08035129869853,2.0,0.03846153838757396,0.0
24,3.957561843058992,4.0,0.1481481475994513,0.0
25,13.535103076688817,2.0,0.04255319139882299,0.0
26,16.1094774583056,3.0,0.061224489670970425,0.0
27,4.689877784185798,0.0,0.0,1.0
28,6.355105409938556,0.0,0.0,1.0
29,1.2856042268456187,1.0,0.07692307633136096,0.0
30,67.89976019016305,4.0,0.04494382017422043,0.0
31,28.07169322637035,0.0,0.0,1.0
32,12.496059359756078,4.0,0.08163265289462723,0.0
33,6.218659812523534,6.0,0.1578947364265928,0.0
34,5.4476879639830464,5.0,0.15624999951171875,0.0
35,3.0645482589050608,3.0,0.15789473601108034,0.0
36,1.2362381623991416,0.0,0.0,1.0
37,97.23648631443957,0.0,0.0,1.0
38,11.930387057399066,0.0,0.0,1.0
39,1.5971322882206944,1.0,0.07142857091836735,0.0
40,3.0489051598136863,5.0,0.26315789335180056,0.0
41,5.8613130341146364,0.0,0.0,1.0
42,1.4728937786358918,1.0,0.04761904739229025,0.0
43,1.7375147515944898,0.0,0.0,1.0
44,22.769024110373866,6.0,0.09999999983333333,0.0
45,0.8967594186583764,0.0,0.0,1.0
46,3.8433777932523276,0.0,0.0,1.0
47,22.424400963604366,0.0,0.0,1.0
48,9.389036833501695,11.0,0.2820512813280736,0.0
49,3.558735843224002,5.0,0.18518518449931412,0.0
50,1.5399100272995259,3.0,0.15789473601108034,0.0
51,18.997245229741736,5.0,0.09803921549404075,0.0
52,7.471239223576221,3.0,0.10344827550535077,0.0
53,1.8250703119788314,2.0,0.11111111049382716,0.0
54,72.66945054892986,5.0,0.05494505488467577,0.0
55,14.349952702406389,2.0,0.0392156861976163,0.0
56,1.5218284773274668,1.0,0.049999999749999996,0.0
57,1.2003044985422624,0.0,0.0,1.0
58,2.0342367147219,0.0,0.0,1.0
59,5.563102401416163,0.0,0.0,1.0
60,1.7708740431744447,1.0,0.0434782606805293,0.0
61,1.1400141194270241,0.0,0.0,1.0
62,12.902004821657348,7.0,0.1999999994285714,0.0
63,3.9504387715557194,2.0,0.0624999998046875,0.0
64,15.049547770951943,4.0,0.08510638279764599,0.0
65,0.9811560195215315,1.0,0.04545454524793388,0.0
66,3.071688942295175,1.0,0.03999999984,0.0
67,1.418762074450641,0.0,0.0,1.0
68,2.1615672540601367,2.0,0.0833333329861111,0.0
69,7.738361650368706,6.0,0.15384615345167652,0.0
70,1.881926998136024,1.0,0.05555555524691358,0.0
71,4.095492611442804,2.0,0.0624999998046875,0.0
72,3.4675132299781857,0.0,0.0,1.0
73,26.234832332029843,2.0,0.037037036968449934,0.0
74,4.418607375375859,0.0,0.0,1.0
75,3.1778049742103294,3.0,0.11111111069958847,0.0
76,24.297343236672173,5.0,0.08620689640309155,0.0
77,15.885204597514672,2.0,0.03571428565051021,0.0
78,4.788075261791685,6.0,0.15384615345167652,0.0
79,3.3061688911175247,3.0,0.1304347820415879,0.0
80,25.514440272607683,2.0,0.027777777739197533,0.0
81,1.7961678816876112,4.0,0.21052631468144042,0.0
82,10.37555076883606,0.0,0.0,1.0
83,14.763559149994457,0.0,0.0,1.0
84,8.81904724161748,2.0,0.047619047505668935,0.0
85,8.69204078260467,3.0,0.08571428546938775,0.0
86,0.5786057054090091,0.0,0.0,1.0
87,2.275920291777934,1.0,0.03999999984,0.0
88,1.9446725838474856,0.0,0.0,1.0
89,2.758688426311052,8.0,0.3333333319444444,0.0
90,2.513876186838113,8.0,0.3333333319444444,0.0
91,8.345558321742592,5.0,0.10416666644965278,0.0
92,2.7120612777197155,1.0,0.03846153831360947,0.0
93,4.090480189575664,3.0,0.1153846149408284,0.0
94,1.4011768145292327,3.0,0.2727272702479339,0.0
95,173.40356464239525,0.0,0.0,1.0
96,1.297615684426305,0.0,0.0,1.0
97,0.6050433781658219,0.0,0.0,1.0
98,1.0358353081772873,1.0,0.04761904739229025,0.0
99,1.6766706183105904,1.0,0.04761904739229025,0.0
100,3.1381760800113345,5.0,0.1999999992,0.0
101,2.200791920313826,1.0,0.052631578670360106,0.0
102,60.344509366325454,7.0,0.08433734929597911,0.0
103,0.9635853393627446,0.0,0.0,1.0
104,3.609205536381455,3.0,0.11111111069958847,0.0
105,6.066673460261977,5.0,0.1282051278763971,0.0
106,23.887651743166895,0.0,0.0,1.0
107,8.658879555315828,1.0,0.0249999999375,0.0
108,80.51026646802568,12.0,0.1188118810704833,0.0
