,MSE,Regret,Relative Regret,Optimal
0,3.5964388738892477,0.0,0.0,1.0
1,2.1085090794089743,2.0,0.13333333244444445,0.0
2,1.511212077637421,2.0,0.13333333244444445,0.0
3,52.13243156534447,25.0,0.32894736798822716,0.0
4,47.17521188212869,0.0,0.0,1.0
5,13.399579581201012,5.0,0.17241379250891795,0.0
6,11.414101233004057,8.0,0.31999999872,0.0
7,11.385432824280072,0.0,0.0,1.0
8,5.250344180322807,3.0,0.08823529385813149,0.0
9,29.73981055399888,5.0,0.12195121921475312,0.0
10,18.811465826283623,8.0,0.22222222160493826,0.0
11,5.330964485923698,5.0,0.1612903220603538,0.0
12,191.99079328655816,16.0,0.18181818161157026,0.0
13,4.2018681974849335,2.0,0.07142857117346939,0.0
14,8.655207829823132,1.0,0.04166666649305555,0.0
15,0.7471455896967364,2.0,0.18181818016528928,0.0
16,2.4318270144947745,0.0,0.0,1.0
17,2.3271511238300473,0.0,0.0,1.0
18,1.0611965505816083,2.0,0.09090909049586776,0.0
19,3.7544135987446263,6.0,0.2608695640831758,0.0
20,1.7446231335976388,1.0,0.0833333326388889,0.0
21,0.6573298706364703,1.0,0.11111110987654323,0.0
22,0.9076729473415875,1.0,0.052631578670360106,0.0
23,21.585977875032736,3.0,0.08108108086194302,0.0
24,10.962665790148016,0.0,0.0,1.0
25,34.72664081115652,10.0,0.2631578940443213,0.0
26,18.071736512838992,0.0,0.0,1.0
27,4.001707902184683,0.0,0.0,1.0
28,6.5241907205745235,1.0,0.03846153831360947,0.0
29,2.3257263536625654,1.0,0.058823529065743944,0.0
30,52.56641865113386,2.0,0.03636363629752066,0.0
31,1.5738603145973429,1.0,0.07692307633136096,0.0
32,8.36402539399176,6.0,0.2307692298816568,0.0
33,0.8048029204186216,1.0,0.07692307633136096,0.0
34,4.6172963482221965,5.0,0.20833333246527777,0.0
35,1.643122449816411,3.0,0.21428571275510205,0.0
36,3.479665037370041,1.0,0.0434782606805293,0.0
37,0.8491676774181343,0.0,0.0,1.0
38,7.7777823377025195,4.0,0.11764705847750864,0.0
39,1.3758319239171282,3.0,0.187499998828125,0.0
40,17.910762156160885,4.0,0.12121212084481175,0.0
41,0.568065496093381,0.0,0.0,1.0
42,0.7701144019880998,1.0,0.0833333326388889,0.0
43,14.214295896245778,3.0,0.08571428546938775,0.0
44,52.305050856752956,0.0,0.0,1.0
45,36.549431443924455,1.0,0.01923076919378698,0.0
46,8.84151594508197,2.0,0.05128205115055884,0.0
47,2.057712969019421,0.0,0.0,1.0
48,1.9380166697541878,2.0,0.13333333244444445,0.0
49,1.2859202624694208,0.0,0.0,1.0
50,8.116819206903763,4.0,0.10256410230111768,0.0
51,7.353863258564833,1.0,0.03448275850178359,0.0
52,2.513876862455196,0.0,0.0,1.0
53,16.133044455111442,1.0,0.0249999999375,0.0
54,4.981510835665303,0.0,0.0,1.0
55,14.149578672804132,2.0,0.06060606042240588,0.0
56,107.69495498130546,16.0,0.23188405763495065,0.0
57,3.1940435895606156,2.0,0.09090909049586776,0.0
58,3.3004295830279373,4.0,0.15999999936,0.0
59,3.221609761670652,0.0,0.0,1.0
60,1.4966099611815267,2.0,0.10526315734072021,0.0
61,1.6995656549764802,1.0,0.058823529065743944,0.0
62,6.5412420646419696,0.0,0.0,1.0
63,6.895311493593663,6.0,0.19999999933333332,0.0
64,5.034765531809416,0.0,0.0,1.0
65,3.300260587211105,1.0,0.05555555524691358,0.0
66,1.5119761621425478,1.0,0.16666666388888893,0.0
67,12.755546711338098,1.0,0.02857142848979592,0.0
68,8.010220770551381,2.0,0.06451612882414151,0.0
69,1.2683482611668566,1.0,0.14285714081632656,0.0
70,5.554068940266304,2.0,0.09090909049586776,0.0
71,31.387736590644227,0.0,0.0,1.0
72,31.821304444258317,8.0,0.1568627447904652,0.0
73,2.7282891314572657,3.0,0.19999999866666668,0.0
74,19.227261053576207,0.0,0.0,1.0
75,31.705631762339035,0.0,0.0,1.0
76,0.9530222533167356,0.0,0.0,1.0
77,1.2427452867621516,1.0,0.07692307633136096,0.0
78,1.3798799226409217,1.0,0.0833333326388889,0.0
