,Method,MSE,Med MSE,SINGLE 1 Avg Regret,SINGLE 1 Med Regret,SINGLE 1 Avg Relative Regret,SINGLE 1 Med Relative Regret,SINGLE 1 Optimality Rate,SINGLE 2 Avg Regret,SINGLE 2 Med Regret,SINGLE 2 Avg Relative Regret,SINGLE 2 Med Relative Regret,SINGLE 2 Optimality Rate,SINGLE 3 Avg Regret,SINGLE 3 Med Regret,SINGLE 3 Avg Relative Regret,SINGLE 3 Med Relative Regret,SINGLE 3 Optimality Rate,MULTI 1 Avg Regret,MULTI 1 Med Regret,MULTI 1 Avg Relative Regret,MULTI 1 Med Relative Regret,MULTI 1 Optimality Rate,Elapsed,Elapsed Val
0,separated,"[24.04497601749746, 24.284898838752582, 24.28423806679802, 24.19411286466362]","[11.282484096429972, 11.616706772442816, 11.350492094323084, 11.623585961439574]",10.229,8.0,0.26006441143116266,0.2785767295501229,0.009,10.422,8.5,0.3333333305555556,0.3398330926257987,0.01,9.633,7.0,0.2999999985,0.31745766484862303,0.024,9.854,8.0,0.3333333305555556,0.3392644040331121,0.014,10.865086555480957,54.568095207214355
1,comb,22.559740507020454,10.142539373712323,9.931,8.0,0.2730372257374484,0.2730372257374484,0.019,9.274,8.0,0.29570223875796,0.29570223875796,0.018,9.103,7.0,0.3047868822411442,0.3047868822411442,0.017,9.608,7.0,0.3228862525543387,0.3228862525543387,0.025,10.547041177749634,51.582815647125244
2,gradnorm,24.393580698815807,11.358592365734165,11.039,9.0,0.29757875429360364,0.29757875429360364,0.011,9.869,8.0,0.3083679194776845,0.3083679194776845,0.017,9.831,7.0,0.317509966596867,0.317509966596867,0.02,9.924,8.0,0.3336544733666941,0.3336544733666941,0.026,9.20784330368042,48.00931906700134
