,Method,MSE,Med MSE,SINGLE 1 Avg Regret,SINGLE 1 Med Regret,SINGLE 1 Avg Relative Regret,SINGLE 1 Med Relative Regret,SINGLE 1 Optimality Rate,SINGLE 2 Avg Regret,SINGLE 2 Med Regret,SINGLE 2 Avg Relative Regret,SINGLE 2 Med Relative Regret,SINGLE 2 Optimality Rate,SINGLE 3 Avg Regret,SINGLE 3 Med Regret,SINGLE 3 Avg Relative Regret,SINGLE 3 Med Relative Regret,SINGLE 3 Optimality Rate,MULTI 1 Avg Regret,MULTI 1 Med Regret,MULTI 1 Avg Relative Regret,MULTI 1 Med Relative Regret,MULTI 1 Optimality Rate,Elapsed,Elapsed Val
0,separated+mse,"[9.254127048792919, 10.204362913457958, 10.066390789940714, 10.56956244151574]","[4.062158527717485, 4.3455320736495, 4.3551604767790675, 4.638647587735157]",7.358,6.0,0.1428571424829932,0.14983071586397176,0.048,7.693,6.0,0.16666666635802468,0.17938497272464418,0.05,7.588,6.0,0.17948717902695593,0.18605627525435,0.054,7.341,6.0,0.1777777774814815,0.19004990555666273,0.059,46.54015564918518,36.86984086036682
1,comb+mse,12.923158573541302,5.060093199709005,7.412,6.0,0.15285444192786815,0.15285444192786815,0.031,7.394,6.0,0.17275057908815142,0.17275057908815142,0.059,7.159,6.0,0.17673335642284457,0.17673335642284457,0.064,7.165,5.0,0.1887579361175753,0.1887579361175753,0.073,27.501063108444214,23.164534330368042
2,gradnorm+mse,13.405485954291297,5.14729242956263,7.525,6.0,0.15640963423281654,0.15640963423281654,0.037,7.133,6.0,0.17145722368570285,0.17145722368570285,0.056,7.054,5.0,0.17683240031573294,0.17683240031573294,0.065,7.021,5.0,0.1857200033905027,0.1857200033905027,0.075,17.73104691505432,15.045397758483887
