,Method,MSE,Med MSE,SINGLE 1 Avg Regret,SINGLE 1 Med Regret,SINGLE 1 Avg Relative Regret,SINGLE 1 Med Relative Regret,SINGLE 1 Optimality Rate,SINGLE 2 Avg Regret,SINGLE 2 Med Regret,SINGLE 2 Avg Relative Regret,SINGLE 2 Med Relative Regret,SINGLE 2 Optimality Rate,SINGLE 3 Avg Regret,SINGLE 3 Med Regret,SINGLE 3 Avg Relative Regret,SINGLE 3 Med Relative Regret,SINGLE 3 Optimality Rate,MULTI 1 Avg Regret,MULTI 1 Med Regret,MULTI 1 Avg Relative Regret,MULTI 1 Med Relative Regret,MULTI 1 Optimality Rate,Elapsed,Elapsed Val
0,separated+mse,"[6.04358777420641, 6.3673166014188425, 6.679717603569725, 6.710324343039649]","[2.9849553803480227, 3.0006602751823475, 3.0545006322724353, 3.0392915454159235]",2.36,1.0,0.06060828673228964,0.07463108546136767,0.326,2.419,1.0,0.0624999998046875,0.0843088243345032,0.346,2.328,1.0,0.06559139752318187,0.08945929511339096,0.368,2.294,1.0,0.07142857091836735,0.09002839881312877,0.358,8.739011526107788,6.404418230056763
1,comb+mse,8.369846917756297,3.2932017651789876,2.365,1.0,0.07720283760697398,0.07720283760697398,0.312,2.19,1.0,0.08162857081028714,0.08162857081028714,0.371,2.326,1.0,0.08980781470427397,0.08980781470427397,0.371,2.234,1.0,0.08830389270775138,0.08830389270775138,0.352,6.237063884735107,5.9303038120269775
2,gradnorm+mse,8.164897566178146,3.331974550153747,2.302,1.0,0.07661615629883325,0.07661615629883325,0.315,2.205,1.0,0.07967181883098352,0.07967181883098352,0.366,2.223,1.0,0.08740185342262322,0.08740185342262322,0.369,2.198,1.0,0.08672749032170354,0.08672749032170354,0.353,6.577741384506226,5.261737585067749
