,Method,MSE,Med MSE,SINGLE 1 Avg Regret,SINGLE 1 Med Regret,SINGLE 1 Avg Relative Regret,SINGLE 1 Med Relative Regret,SINGLE 1 Optimality Rate,SINGLE 2 Avg Regret,SINGLE 2 Med Regret,SINGLE 2 Avg Relative Regret,SINGLE 2 Med Relative Regret,SINGLE 2 Optimality Rate,SINGLE 3 Avg Regret,SINGLE 3 Med Regret,SINGLE 3 Avg Relative Regret,SINGLE 3 Med Relative Regret,SINGLE 3 Optimality Rate,MULTI 1 Avg Regret,MULTI 1 Med Regret,MULTI 1 Avg Relative Regret,MULTI 1 Med Relative Regret,MULTI 1 Optimality Rate,Elapsed,Elapsed Val
0,separated+mse,"[5.366025579728081, 5.490484893629579, 5.573679456911013, 5.416785429860076]","[2.5885441246204044, 2.5505145477165945, 2.6592080320012093, 2.5753305905925648]",2.688,2.0,0.06451612882414151,0.0769029495672298,0.243,2.718,2.0,0.06666666633333333,0.08382915699320867,0.278,2.817,2.0,0.07596153807193048,0.09060634939222624,0.282,2.686,2.0,0.08220720675041596,0.09388835741213698,0.288,19.974015951156616,5.087322235107422
1,comb+mse,8.01569930521,2.9645375867968307,2.873,2.0,0.08164117271795791,0.08164117271795791,0.224,2.853,2.0,0.0885355085066301,0.0885355085066301,0.272,2.929,2.0,0.09357340342204835,0.09357340342204835,0.275,2.809,2.0,0.09602284259671447,0.09602284259671447,0.29,16.458961963653564,4.321621656417847
2,gradnorm+mse,7.7577006389491325,2.9981971407209045,2.852,2.0,0.08230913525041754,0.08230913525041754,0.225,2.889,2.0,0.08776639020726895,0.08776639020726895,0.276,2.801,2.0,0.09018634470952434,0.09018634470952434,0.289,2.719,2.0,0.09347242014857757,0.09347242014857757,0.298,17.324795246124268,4.175710678100586
