,MSE,Regret,Relative Regret,Optimal
0,32.109149346037846,1.0,0.02564102557527942,0.0
1,6.094459494124081,6.0,0.21428571352040815,0.0
2,2.4825801825030527,2.0,0.1428571418367347,0.0
3,2.614701349819822,0.0,0.0,1.0
4,1.8418032316464237,1.0,0.11111110987654323,0.0
5,2.3045325506397334,0.0,0.0,1.0
6,132.48802592523458,4.0,0.05333333326222223,0.0
7,18.658441923331193,3.0,0.09090909063360882,0.0
8,8.267026994875756,2.0,0.07999999968,0.0
9,3.5145988241791004,0.0,0.0,1.0
10,4.397066287256434,1.0,0.04761904739229025,0.0
11,5.435549992204092,4.0,0.1666666659722222,0.0
12,3.432930282662484,1.0,0.05555555524691358,0.0
13,5.574249244865663,2.0,0.09999999949999999,0.0
14,6.230895575543828,3.0,0.1153846149408284,0.0
15,338.3854412591188,31.0,0.2605042014617612,0.0
16,3.585814307165078,0.0,0.0,1.0
17,2.722183417286312,1.0,0.09090909008264464,0.0
18,1.6895906767510298,0.0,0.0,1.0
19,3.8168195569076455,0.0,0.0,1.0
20,45.454325940219505,5.0,0.1063829784970575,0.0
21,10.197706164364378,6.0,0.2307692298816568,0.0
22,22.795049649262946,1.0,0.023255813899405082,0.0
23,7.315106576940852,1.0,0.04545454524793388,0.0
24,1.5682546958445376,1.0,0.049999999749999996,0.0
25,1.5769448440142704,0.0,0.0,1.0
26,2.293692355977625,2.0,0.12499999921874999,0.0
27,21.246666503876025,0.0,0.0,1.0
28,9.022348110779323,2.0,0.07407407379972565,0.0
29,31.109471915352216,4.0,0.08695652155009452,0.0
30,2.726313764854865,0.0,0.0,1.0
31,5.165941936536458,1.0,0.04545454524793388,0.0
32,6.6983619323903385,3.0,0.14285714217687073,0.0
33,14.388782479348366,6.0,0.1874999994140625,0.0
34,4.315625262196368,2.0,0.07692307662721894,0.0
35,5.999414433794544,1.0,0.0833333326388889,0.0
36,395.05136357682403,31.0,0.26724137907996437,0.0
37,4.976422358904244,1.0,0.0833333326388889,0.0
38,27.401717953799814,3.0,0.057692307581360944,0.0
39,1.700638519074808,1.0,0.058823529065743944,0.0
40,3.020447540360161,0.0,0.0,1.0
41,18.57923193774185,0.0,0.0,1.0
42,18.701948978709844,7.0,0.17073170690065437,0.0
43,45.74400934406402,5.0,0.1063829784970575,0.0
44,1.734232371771841,1.0,0.06666666622222223,0.0
45,17.27905093698446,10.0,0.30303030211202936,0.0
46,29.37902458788706,5.0,0.10204081611828404,0.0
47,191.61599924065297,0.0,0.0,1.0
48,3.050999636686127,0.0,0.0,1.0
49,5.381654960702804,0.0,0.0,1.0
50,4.939230958944696,7.0,0.3043478247637051,0.0
51,33.57941773827175,3.0,0.05454545444628099,0.0
52,3.9757493320109556,6.0,0.28571428435374147,0.0
53,8.474692252978672,2.0,0.06060606042240588,0.0
54,1.9522337763637032,3.0,0.16666666574074074,0.0
55,123.33300251630051,1.0,0.011235955043555108,0.0
56,4.026882515889254,0.0,0.0,1.0
57,19.31647620659501,11.0,0.34374999892578123,0.0
58,3.7977877491025445,0.0,0.0,1.0
59,5.352502888563559,2.0,0.0869565213610586,0.0
60,77.32570743423997,4.0,0.04878048774538965,0.0
61,1.691248981674099,0.0,0.0,1.0
62,10.684238459407997,2.0,0.07999999968,0.0
63,35.984847997819266,4.0,0.07017543847337643,0.0
64,1.6925630459044874,0.0,0.0,1.0
65,3.0619767656625925,3.0,0.21428571275510205,0.0
66,6.240408588088115,5.0,0.18518518449931412,0.0
67,1.4835744633169365,1.0,0.07692307633136096,0.0
68,5.372704231589969,0.0,0.0,1.0
69,2.5265869395421516,0.0,0.0,1.0
70,1.71696741650833,3.0,0.19999999866666668,0.0
71,30.564513535717957,5.0,0.11363636337809917,0.0
72,20.828353215398636,6.0,0.16216216172388603,0.0
73,1.859387672408161,1.0,0.09090909008264464,0.0
74,25.07824957921578,3.0,0.08823529385813149,0.0
75,20.61355349387038,2.0,0.06060606042240588,0.0
76,3.358169726995554,2.0,0.0952380947845805,0.0
77,2.4944147359024798,4.0,0.30769230532544384,0.0
78,2.986365763122681,4.0,0.24999999843749998,0.0
79,655.9907686616478,0.0,0.0,1.0
80,9.648250564779842,6.0,0.22222222139917694,0.0
81,8.193495591148961,1.0,0.04166666649305555,0.0
82,50.45025854374433,5.0,0.08196721298038162,0.0
83,200.7885395165088,5.0,0.056179775217775535,0.0
84,114.84142325404324,0.0,0.0,1.0
85,2.8980109160455174,2.0,0.11111111049382716,0.0
86,19.882399139274245,5.0,0.1249999996875,0.0
87,1.6921717427854657,0.0,0.0,1.0
88,2.2363558798990586,1.0,0.11111110987654323,0.0
89,46.12797124862941,7.0,0.13725490169165705,0.0
90,6.234796963159756,0.0,0.0,1.0
91,1.363795451789764,1.0,0.07142857091836735,0.0
92,29.018441531283305,2.0,0.04878048768590125,0.0
93,22.323327623199916,10.0,0.27777777700617284,0.0
94,17.66807509444459,5.0,0.13513513476990505,0.0
95,10.331193225044782,5.0,0.2272727262396694,0.0
96,14.872659048352485,7.0,0.21212121147842056,0.0
97,7.749014655098482,1.0,0.04166666649305555,0.0
98,78.1616846751309,2.0,0.028571428530612248,0.0
99,15.033399975560606,5.0,0.13513513476990505,0.0
100,1.2800197887899303,0.0,0.0,1.0
101,2.0195569099709427,2.0,0.13333333244444445,0.0
102,11.130888252461189,0.0,0.0,1.0
103,32.704610658297085,4.0,0.07692307677514792,0.0
104,1.4244804359467718,2.0,0.1428571418367347,0.0
105,50.50086536719247,0.0,0.0,1.0
106,1.3482111644561205,0.0,0.0,1.0
107,32.398274914643395,6.0,0.136363636053719,0.0
108,3.0568339732456944,0.0,0.0,1.0
109,1.941702604277456,2.0,0.15384615266272192,0.0
110,9.766701023732846,4.0,0.12121212084481175,0.0
111,4.9127771423337485,0.0,0.0,1.0
112,2.261162781455669,2.0,0.10526315734072021,0.0
113,8.816447817429495,0.0,0.0,1.0
114,28.563925609240076,1.0,0.02857142848979592,0.0
115,3.901198214713305,5.0,0.26315789335180056,0.0
116,3.8258837555860277,1.0,0.14285714081632656,0.0
117,1.5356048505714714,1.0,0.11111110987654323,0.0
118,1.06222676922932,0.0,0.0,1.0
119,8.377999015630037,1.0,0.035714285586734694,0.0
120,1.4868701413454481,1.0,0.062499999609374995,0.0
121,10.519754830365384,5.0,0.19230769156804733,0.0
122,2.032163101096587,0.0,0.0,1.0
123,11.634570335620575,2.0,0.06666666644444444,0.0
124,19.38973943342362,1.0,0.02173913038752363,0.0
125,38.10490683245022,7.0,0.1521739127126654,0.0
126,26.483436409432052,0.0,0.0,1.0
127,4.646523729656462,0.0,0.0,1.0
128,8.069900647733563,3.0,0.09677419323621228,0.0
129,1.6606616014464664,1.0,0.049999999749999996,0.0
130,21.730780982525218,4.0,0.10810810781592403,0.0
131,87.25618190086124,5.0,0.060240963782842216,0.0
132,2.151809793205897,2.0,0.18181818016528928,0.0
133,10.019417437839165,0.0,0.0,1.0
134,6.0219917543246675,7.0,0.3043478247637051,0.0
135,2.6621166662800775,0.0,0.0,1.0
136,4.188899749977391,3.0,0.1304347820415879,0.0
137,3.8211772350198303,0.0,0.0,1.0
138,3.3320535522828605,0.0,0.0,1.0
139,6.362879854584735,3.0,0.1153846149408284,0.0
140,44.01198324346236,1.0,0.023255813899405082,0.0
141,1.2393621347834758,2.0,0.13333333244444445,0.0
142,32.80938219433325,3.0,0.06249999986979166,0.0
143,2.194348520713717,2.0,0.11764705813148789,0.0
144,1.869111445709198,3.0,0.14999999925,0.0
145,110.35151389167962,3.0,0.0416666666087963,0.0
146,2.0961394839529057,1.0,0.07142857091836735,0.0
147,5.039470887009654,0.0,0.0,1.0
148,16.794083441733466,5.0,0.13888888850308642,0.0
149,5.771773422177541,0.0,0.0,1.0
150,10.420347552968842,2.0,0.07142857117346939,0.0
151,18.233275958492854,2.0,0.04166666657986111,0.0
152,4.543053951452688,4.0,0.15999999936,0.0
153,13.05797567898665,4.0,0.15384615325443787,0.0
154,127.79161900771618,9.0,0.10975609742712672,0.0
155,11.878899094265835,6.0,0.21428571352040815,0.0
156,3.052274375046728,2.0,0.1666666652777778,0.0
157,2.9682183961746547,0.0,0.0,1.0
158,6.473524876273143,3.0,0.1153846149408284,0.0
159,3.8694824586244585,2.0,0.10526315734072021,0.0
160,7.887885138558105,3.0,0.10714285676020407,0.0
161,10.958137876217233,5.0,0.1612903220603538,0.0
162,155.62109345232264,10.0,0.12345678997104101,0.0
163,3.8501668655206185,1.0,0.04166666649305555,0.0
164,3.1750661135731026,3.0,0.14999999925,0.0
165,35.41685049368796,5.0,0.1249999996875,0.0
166,43.783319498263474,2.0,0.037037036968449934,0.0
167,3.770634702266295,2.0,0.0833333329861111,0.0
168,4.399575697345929,0.0,0.0,1.0
169,5.141973715124836,4.0,0.1481481475994513,0.0
170,38.112327229333694,3.0,0.06666666651851852,0.0
171,24.383325696954806,2.0,0.04255319139882299,0.0
172,1.4936596536201137,1.0,0.062499999609374995,0.0
173,21.35614105021568,2.0,0.04545454535123967,0.0
174,8.19484765144437,0.0,0.0,1.0
175,4.073443329228679,0.0,0.0,1.0
176,13.378351940425155,0.0,0.0,1.0
177,1.193940993315714,0.0,0.0,1.0
178,66.61072352348076,2.0,0.03333333327777778,0.0
179,3.333072972103443,1.0,0.04166666649305555,0.0
180,47.01454298382127,9.0,0.16363636333884296,0.0
181,12.532797403145445,2.0,0.07407407379972565,0.0
182,11.904458832470203,1.0,0.032258064412070755,0.0
183,1.492939798334557,0.0,0.0,1.0
184,35.677137036710725,0.0,0.0,1.0
185,79.05766931898543,6.0,0.09374999985351563,0.0
186,4.475376828937909,4.0,0.190476189569161,0.0
187,23.461237537775812,0.0,0.0,1.0
188,12.259792157232228,1.0,0.03333333322222222,0.0
189,12.800577495938958,4.0,0.13793103400713436,0.0
190,33.65219639722637,4.0,0.09302325559762033,0.0
191,16.03854249478146,3.0,0.09999999966666666,0.0
