,Method,MSE,Med MSE,SINGLE 1 Avg Regret,SINGLE 1 Med Regret,SINGLE 1 Avg Relative Regret,SINGLE 1 Med Relative Regret,SINGLE 1 Optimality Rate,SINGLE 2 Avg Regret,SINGLE 2 Med Regret,SINGLE 2 Avg Relative Regret,SINGLE 2 Med Relative Regret,SINGLE 2 Optimality Rate,SINGLE 3 Avg Regret,SINGLE 3 Med Regret,SINGLE 3 Avg Relative Regret,SINGLE 3 Med Relative Regret,SINGLE 3 Optimality Rate,MULTI 1 Avg Regret,MULTI 1 Med Regret,MULTI 1 Avg Relative Regret,MULTI 1 Med Relative Regret,MULTI 1 Optimality Rate,Elapsed,Elapsed Val
0,separated+mse,"[624.1158462926163, 620.5779709706803, 632.759860551428, 634.5772340259767]","[9.326032330033367, 10.139153226202424, 9.3580584878588, 8.59929598372787]",15.645,2.0,0.0909090902892562,0.1152653011568988,0.256,14.144,2.0,0.0909090902892562,0.12545548448052113,0.288,16.251,2.0,0.10919512960918842,0.13652949090579336,0.263,15.247,2.0,0.11111111018518519,0.13971356318534214,0.275,50.30481481552124,34.9238657951355
1,comb+mse,646.2361810133199,7.661049667244914,14.715,2.0,0.107456998307961,0.107456998307961,0.29,11.845,2.0,0.11220710758410748,0.11220710758410748,0.312,14.671,2.0,0.12264861202306035,0.12264861202306035,0.301,14.232,2.0,0.12181432131774785,0.12181432131774785,0.31,34.697691917419434,33.72067952156067
2,gradnorm+mse,649.1155113223085,7.345296969911578,12.713,2.0,0.09920588098485553,0.09920588098485553,0.286,11.098,2.0,0.11058865575123261,0.11058865575123261,0.294,13.259,2.0,0.11582360724380489,0.11582360724380489,0.299,12.989,2.0,0.11571298634117509,0.11571298634117509,0.319,34.58502650260925,32.453935623168945
