,Method,MSE,Med MSE,SINGLE 1 Avg Regret,SINGLE 1 Med Regret,SINGLE 1 Avg Relative Regret,SINGLE 1 Med Relative Regret,SINGLE 1 Optimality Rate,SINGLE 2 Avg Regret,SINGLE 2 Med Regret,SINGLE 2 Avg Relative Regret,SINGLE 2 Med Relative Regret,SINGLE 2 Optimality Rate,SINGLE 3 Avg Regret,SINGLE 3 Med Regret,SINGLE 3 Avg Relative Regret,SINGLE 3 Med Relative Regret,SINGLE 3 Optimality Rate,MULTI 1 Avg Regret,MULTI 1 Med Regret,MULTI 1 Avg Relative Regret,MULTI 1 Med Relative Regret,MULTI 1 Optimality Rate,Elapsed,Elapsed Val
0,separated+mse,"[11.743870067625027, 12.192887481261813, 11.637361907055046, 11.681324543187872]","[3.3878458188282683, 3.6747671825721366, 3.4257910353337464, 3.4128625496639042]",4.31,2.0,0.0833333328125,0.09982575870900942,0.204,4.278,2.0,0.09090909008264464,0.11202481032932997,0.247,4.126,2.0,0.09677419331425599,0.11219104323542581,0.256,4.036,2.0,0.10416666644965278,0.11787635962562684,0.246,46.9166202545166,31.78022265434265
1,comb+mse,15.637135114012011,3.64094730554282,4.42,2.0,0.10379438121705138,0.10379438121705138,0.204,4.067,2.0,0.10571929989973178,0.10571929989973178,0.249,4.301,2.0,0.11663495012852987,0.11663495012852987,0.23,4.312,2.0,0.12033752014078342,0.12033752014078342,0.238,30.114872694015503,29.356704235076904
2,gradnorm+mse,15.381844208552996,3.6832924266642664,4.171,2.0,0.09952309467727022,0.09952309467727022,0.216,3.835,2.0,0.10327554222340794,0.10327554222340794,0.261,4.071,2.0,0.11292499843675642,0.11292499843675642,0.237,3.891,2.0,0.11380144650857604,0.11380144650857604,0.259,30.65590739250183,30.041751861572266
