,Method,MSE,Med MSE,SINGLE 1 Avg Regret,SINGLE 1 Med Regret,SINGLE 1 Avg Relative Regret,SINGLE 1 Med Relative Regret,SINGLE 1 Optimality Rate,SINGLE 2 Avg Regret,SINGLE 2 Med Regret,SINGLE 2 Avg Relative Regret,SINGLE 2 Med Relative Regret,SINGLE 2 Optimality Rate,SINGLE 3 Avg Regret,SINGLE 3 Med Regret,SINGLE 3 Avg Relative Regret,SINGLE 3 Med Relative Regret,SINGLE 3 Optimality Rate,MULTI 1 Avg Regret,MULTI 1 Med Regret,MULTI 1 Avg Relative Regret,MULTI 1 Med Relative Regret,MULTI 1 Optimality Rate,Elapsed,Elapsed Val
0,separated+mse,"[23.979099216193347, 23.96873365734024, 23.575678657889156, 23.611957546641474]","[3.875487435137668, 3.9516030789675956, 3.873780370964053, 3.6894113879162918]",4.659,2.0,0.07692307633136096,0.09238488186312335,0.255,4.708,2.0,0.08760964899117277,0.10607283062201618,0.278,4.509,2.0,0.0869565213610586,0.10289678396245489,0.303,4.803,2.0,0.09090909008264464,0.1089830264629353,0.295,51.69606590270996,36.85558843612671
1,comb+mse,28.97415216505083,3.8058919253294263,4.767,2.0,0.09611736408242354,0.09611736408242354,0.235,4.518,2.0,0.0989422899369022,0.0989422899369022,0.302,4.844,2.0,0.10848872485637927,0.10848872485637927,0.281,5.027,2.0,0.11226079382689676,0.11226079382689676,0.28,34.61802887916565,33.26349449157715
2,gradnorm+mse,28.78925544376004,3.789391008292516,4.572,2.0,0.09023581467596432,0.09023581467596432,0.258,4.569,2.0,0.09963227500880778,0.09963227500880778,0.285,4.398,2.0,0.10111535926007043,0.10111535926007043,0.308,4.609,2.0,0.10747675178776632,0.10747675178776632,0.284,28.440309762954712,26.769303798675537
