,Method,MSE,Med MSE,SINGLE 1 Avg Regret,SINGLE 1 Med Regret,SINGLE 1 Avg Relative Regret,SINGLE 1 Med Relative Regret,SINGLE 1 Optimality Rate,SINGLE 2 Avg Regret,SINGLE 2 Med Regret,SINGLE 2 Avg Relative Regret,SINGLE 2 Med Relative Regret,SINGLE 2 Optimality Rate,SINGLE 3 Avg Regret,SINGLE 3 Med Regret,SINGLE 3 Avg Relative Regret,SINGLE 3 Med Relative Regret,SINGLE 3 Optimality Rate,MULTI 1 Avg Regret,MULTI 1 Med Regret,MULTI 1 Avg Relative Regret,MULTI 1 Med Relative Regret,MULTI 1 Optimality Rate,Elapsed,Elapsed Val
0,separated+mse,"[7.633923892777851, 7.9314603398969306, 7.857461817321642, 7.907023199359532]","[2.856574410778424, 2.8090074390949242, 2.9182369733532854, 2.89386581761252]",2.534,2.0,0.06451612882414151,0.07518157336425588,0.258,2.596,2.0,0.06666666622222223,0.08363383160814991,0.302,2.554,2.0,0.07142857091836735,0.08754091401948384,0.323,2.555,1.0,0.06798921404072075,0.0888648109681457,0.314,12.633075714111328,1.4051425457000732
1,comb+mse,10.563084469702066,3.6019050846394762,2.522,2.0,0.0751768133115178,0.0751768133115178,0.234,2.575,2.0,0.08421966381771522,0.08421966381771522,0.295,2.572,2.0,0.08910073737221905,0.08910073737221905,0.291,2.716,2.0,0.0946577722155593,0.0946577722155593,0.281,8.439623832702637,1.1999139785766602
2,gradnorm+mse,10.357931385493128,3.7659325372841197,2.606,2.0,0.07894197267173093,0.07894197267173093,0.24,2.567,2.0,0.08489819601766939,0.08489819601766939,0.297,2.594,2.0,0.0884956584901656,0.0884956584901656,0.308,2.762,2.0,0.09623342651457965,0.09623342651457965,0.289,9.32794189453125,1.1405699253082275
