,Method,MSE,Med MSE,SINGLE 1 Avg Regret,SINGLE 1 Med Regret,SINGLE 1 Avg Relative Regret,SINGLE 1 Med Relative Regret,SINGLE 1 Optimality Rate,SINGLE 2 Avg Regret,SINGLE 2 Med Regret,SINGLE 2 Avg Relative Regret,SINGLE 2 Med Relative Regret,SINGLE 2 Optimality Rate,SINGLE 3 Avg Regret,SINGLE 3 Med Regret,SINGLE 3 Avg Relative Regret,SINGLE 3 Med Relative Regret,SINGLE 3 Optimality Rate,MULTI 1 Avg Regret,MULTI 1 Med Regret,MULTI 1 Avg Relative Regret,MULTI 1 Med Relative Regret,MULTI 1 Optimality Rate,Elapsed,Elapsed Val
0,separated+mse,"[2.9247868240771, 2.8760589012200364, 2.880065729326867, 2.8098768215577725]","[2.154731540290514, 2.222532468358173, 2.181838898150281, 2.0116879416296913]",2.21,2.0,0.056315789344432134,0.07161637657182765,0.26,2.39,2.0,0.07019704396096726,0.08471592488806876,0.31,2.48,2.0,0.08893280572185161,0.09692796450297393,0.29,2.5,2.0,0.07692307633136096,0.09415592763694278,0.24,110.66378211975098,12.63852071762085
1,comb+mse,2.952071921769205,2.248261672630601,2.38,2.0,0.07466774376870078,0.07466774376870078,0.28,2.68,2.0,0.09085087153032624,0.09085087153032624,0.27,2.56,1.0,0.09639832284084036,0.09639832284084036,0.37,2.67,2.0,0.09823227208992086,0.09823227208992086,0.27,106.95629715919495,12.83676290512085
2,gradnorm+mse,2.751580875501432,1.9585660063076098,2.35,2.0,0.07465564440343746,0.07465564440343746,0.25,2.23,2.0,0.07848618951498659,0.07848618951498659,0.31,2.43,1.5,0.09465394296924114,0.09465394296924114,0.33,2.51,2.0,0.09297540406651514,0.09297540406651514,0.27,116.90031123161316,12.864131212234497
