,Method,MSE,Med MSE,SINGLE 1 Avg Regret,SINGLE 1 Med Regret,SINGLE 1 Avg Relative Regret,SINGLE 1 Med Relative Regret,SINGLE 1 Optimality Rate,SINGLE 2 Avg Regret,SINGLE 2 Med Regret,SINGLE 2 Avg Relative Regret,SINGLE 2 Med Relative Regret,SINGLE 2 Optimality Rate,SINGLE 3 Avg Regret,SINGLE 3 Med Regret,SINGLE 3 Avg Relative Regret,SINGLE 3 Med Relative Regret,SINGLE 3 Optimality Rate,MULTI 1 Avg Regret,MULTI 1 Med Regret,MULTI 1 Avg Relative Regret,MULTI 1 Med Relative Regret,MULTI 1 Optimality Rate,Elapsed,Elapsed Val
0,separated+mse,"[3.6105662807236674, 3.577626646345916, 3.6276652123287203, 3.6272827679310655]","[2.174991119064977, 2.1865289375506727, 2.150276512444203, 1.9833388064873483]",2.66,2.0,0.06202046024391521,0.07277975562067066,0.2,3.1,2.0,0.0833333329861111,0.09690440674082158,0.24,3.15,2.0,0.0960061440103964,0.10934824917209829,0.17,2.73,2.0,0.08511066386316693,0.09899564040916335,0.13,37.974323749542236,3.840808868408203
1,comb+mse,4.06263611264841,2.268286108736368,2.9,2.0,0.07715124596590912,0.07715124596590912,0.19,3.03,2.0,0.09748139832202306,0.09748139832202306,0.21,2.91,2.0,0.09993935387269595,0.09993935387269595,0.21,2.39,2.0,0.09647043645641894,0.09647043645641894,0.21,26.632457971572876,2.847013473510742
2,gradnorm+mse,3.6621151518258195,2.018423966669559,2.86,2.0,0.0794057536788441,0.0794057536788441,0.16,2.86,2.0,0.09230346974145451,0.09230346974145451,0.19,3.22,2.0,0.11097666636225004,0.11097666636225004,0.17,2.39,2.0,0.09570141491288321,0.09570141491288321,0.2,30.310641288757324,3.05928897857666
