,Method,MSE,Med MSE,SINGLE 1 Avg Regret,SINGLE 1 Med Regret,SINGLE 1 Avg Relative Regret,SINGLE 1 Med Relative Regret,SINGLE 1 Optimality Rate,SINGLE 2 Avg Regret,SINGLE 2 Med Regret,SINGLE 2 Avg Relative Regret,SINGLE 2 Med Relative Regret,SINGLE 2 Optimality Rate,SINGLE 3 Avg Regret,SINGLE 3 Med Regret,SINGLE 3 Avg Relative Regret,SINGLE 3 Med Relative Regret,SINGLE 3 Optimality Rate,MULTI 1 Avg Regret,MULTI 1 Med Regret,MULTI 1 Avg Relative Regret,MULTI 1 Med Relative Regret,MULTI 1 Optimality Rate,Elapsed,Elapsed Val
0,separated+mse,"[52.06770859364736, 51.76178238978192, 52.445033125044596, 52.717527595582794]","[4.785393176251684, 5.067703023357808, 4.826501123129307, 4.324974524227542]",6.095,2.0,0.07999999968,0.09633936683265207,0.255,6.085,2.0,0.09090909008264464,0.11011900020741501,0.291,5.558,2.0,0.08514492732404783,0.10450844164157863,0.312,5.549,2.0,0.08610973788292008,0.10739538505963761,0.315,48.46514081954956,32.100903272628784
1,comb+mse,59.88897532450357,4.473739213272869,5.887,2.0,0.09481248907138755,0.09481248907138755,0.271,5.454,2.0,0.0985364023416786,0.0985364023416786,0.315,5.761,2.0,0.10110977062027404,0.10110977062027404,0.318,6.011,2.0,0.11108208549703472,0.11108208549703472,0.295,38.3816237449646,36.59334588050842
2,gradnorm+mse,59.603450660666795,4.127812466842939,5.755,2.0,0.09152085174374315,0.09152085174374315,0.27,5.147,2.0,0.09600057191306646,0.09600057191306646,0.325,5.405,1.0,0.09940231813225552,0.09940231813225552,0.335,5.429,2.0,0.10533053338181032,0.10533053338181032,0.321,35.581777811050415,33.32657337188721
