,MSE,Regret,Relative Regret,Optimal
0,0.9019611109351852,0.0,0.0,1.0
1,0.6727259802968294,0.0,0.0,1.0
2,1.7944051569764106,0.0,0.0,1.0
3,5.873443600459696,3.0,0.016483516474459607,0.0
4,0.9859057766516826,1.0,0.016129032232049947,0.0
5,1.0569775231540475,1.0,0.013888888869598767,0.0
6,1.688491198993158,0.0,0.0,1.0
7,4.997003200209703,5.0,0.02590673573787216,0.0
8,2.204154497447081,8.0,0.09523809512471657,0.0
9,1.3686559327356065,3.0,0.0681818180268595,0.0
10,2.3194474407904786,4.0,0.04210526311357341,0.0
11,3.656261203576649,6.0,0.042857142826530616,0.0
12,6.5518411755878425,4.0,0.02020202019181716,0.0
13,2.2472837795241833,0.0,0.0,1.0
14,1.1658832507977395,0.0,0.0,1.0
15,0.7303556827116291,0.0,0.0,1.0
16,7.813148611441034,5.0,0.025773195863003508,0.0
17,2.2582277188879876,2.0,0.024999999968750002,0.0
18,1.654043672797713,0.0,0.0,1.0
19,1.987244322250291,2.0,0.028169014044832377,0.0
20,47.4355426817828,3.0,0.008333333331018518,0.0
21,3.094129619158911,1.0,0.008620689647740785,0.0
22,0.7920232026638651,1.0,0.037037036899862825,0.0
23,25.356318621430887,8.0,0.024999999992187497,0.0
24,1.1178470110670966,1.0,0.013888888869598767,0.0
25,1.908673696886351,3.0,0.023809523790627365,0.0
26,2.9914397519875067,5.0,0.03787878785009183,0.0
27,2.258469838136622,4.0,0.03508771926746691,0.0
28,2.514539173853761,5.0,0.08333333319444444,0.0
29,3.5176452540609584,4.0,0.02919708027065907,0.0
30,0.9768028242629647,0.0,0.0,1.0
31,1.30286266282217,5.0,0.04098360652378393,0.0
32,2.4814779163954794,0.0,0.0,1.0
33,5.409192372171833,6.0,0.03314917125240378,0.0
34,4.069217709267643,1.0,0.005988023948510166,0.0
35,1.50150129587351,5.0,0.04237288132002298,0.0
36,0.9759867079300005,1.0,0.02040816322365681,0.0
37,2.0614939728047705,2.0,0.02150537632096196,0.0
38,4.686727942590667,0.0,0.0,1.0
39,1.6245790563540405,1.0,0.010526315778393353,0.0
40,3.175590805670239,0.0,0.0,1.0
41,4.826084706176918,4.0,0.025974025957159724,0.0
42,0.8571765317046842,3.0,0.053571428475765306,0.0
43,1.446287801817302,1.0,0.017857142825255103,0.0
44,0.9712598742091022,1.0,0.01960784309880815,0.0
45,7.676757600203741,4.0,0.01980198018821684,0.0
46,1.0640873852884625,1.0,0.01960784309880815,0.0
47,1.1049913672621325,3.0,0.06249999986979166,0.0
48,2.5000676520437013,5.0,0.05681818175361571,0.0
49,4.932715113297581,15.0,0.08522727267884814,0.0
50,1.5902568628818472,6.0,0.06896551716210861,0.0
51,1.120006067980743,6.0,0.09523809508692366,0.0
52,2.1056087844061895,4.0,0.04761904756235828,0.0
53,0.8072232788516033,3.0,0.04615384608284024,0.0
54,0.7375491810879289,2.0,0.04878048768590125,0.0
55,1.4980182295601083,7.0,0.09589041082754739,0.0
56,2.1931669532027778,3.0,0.030927835019662026,0.0
57,3.3413752191461863,7.0,0.0486111110773534,0.0
58,3.0002763923017266,4.0,0.04878048774538965,0.0
59,0.9898943130577909,1.0,0.027777777700617283,0.0
60,2.205789925480698,5.0,0.04310344823870393,0.0
61,2.2019526136484946,2.0,0.016949152528009194,0.0
62,1.197458786461602,0.0,0.0,1.0
63,6.606265675880375,4.0,0.01818181817355372,0.0
64,2.7570169174939148,4.0,0.04081632648896293,0.0
65,2.0135122170074045,5.0,0.05747126430175717,0.0
66,1.121870766163981,1.0,0.018518518484224967,0.0
67,1.966062962880985,5.0,0.048076923030695266,0.0
68,9.746557191292984,6.0,0.022471910103943102,0.0
69,1.329121421409421,0.0,0.0,1.0
70,3.081499395380511,2.0,0.018518518501371744,0.0
71,1.2978630025802442,3.0,0.026548672542877284,0.0
72,1.0048763117724424,0.0,0.0,1.0
73,1.68260554894681,3.0,0.035294117605536336,0.0
74,20.67914546544466,5.0,0.021186440668988796,0.0
75,2.1306366082388344,1.0,0.011627906963223364,0.0
76,1.5865849712020939,2.0,0.02298850572070287,0.0
77,0.9013055074912854,1.0,0.03448275850178359,0.0
78,2.5692712609241273,4.0,0.049999999937500005,0.0
79,1.0820513225148067,5.0,0.06493506485073369,0.0
80,1.354373769626293,1.0,0.037037036899862825,0.0
81,2.1084736921306746,1.0,0.009090909082644628,0.0
82,2.4261079267725534,4.0,0.028776978396563326,0.0
83,5.9594778377906765,3.0,0.01694915253279709,0.0
84,0.7431130199424688,2.0,0.04347826077504726,0.0
85,2.7603562318880392,1.0,0.009615384606139053,0.0
86,0.8524844614297264,1.0,0.03030303021120294,0.0
87,5.595887948431196,1.0,0.004926108371957582,0.0
88,2.6802547131129777,1.0,0.008474576264004597,0.0
89,1.2460904094738467,1.0,0.015624999975585939,0.0
90,1.657909900541029,7.0,0.0666666666031746,0.0
91,9.742828320064312,1.0,0.004424778759104081,0.0
92,5.376432006664002,2.0,0.011299435021864727,0.0
93,1.0070818166769262,1.0,0.027777777700617283,0.0
94,1.501078580032818,2.0,0.03846153838757396,0.0
95,1.1145555152760025,1.0,0.016949152513645503,0.0
96,2.3574911655602464,3.0,0.023076923059171597,0.0
97,4.349022218435891,0.0,0.0,1.0
98,1.3140318082753846,1.0,0.016393442596076325,0.0
99,4.252459056118436,1.0,0.008849557514292427,0.0
