,Method,MSE,Med MSE,SINGLE 1 Avg Regret,SINGLE 1 Med Regret,SINGLE 1 Avg Relative Regret,SINGLE 1 Med Relative Regret,SINGLE 1 Optimality Rate,SINGLE 2 Avg Regret,SINGLE 2 Med Regret,SINGLE 2 Avg Relative Regret,SINGLE 2 Med Relative Regret,SINGLE 2 Optimality Rate,SINGLE 3 Avg Regret,SINGLE 3 Med Regret,SINGLE 3 Avg Relative Regret,SINGLE 3 Med Relative Regret,SINGLE 3 Optimality Rate,MULTI 1 Avg Regret,MULTI 1 Med Regret,MULTI 1 Avg Relative Regret,MULTI 1 Med Relative Regret,MULTI 1 Optimality Rate,Elapsed,Elapsed Val
0,separated+mse,"[3.4503533411204055, 3.4479740899560056, 3.224872928983127, 3.308111520414226]","[2.17723592940456, 2.232256926873823, 2.0671817273884256, 2.105631386920934]",0.392,0.0,0.0,0.024939046109932254,0.751,0.433,0.0,0.0,0.026583508708156067,0.735,0.378,0.0,0.0,0.023171726031413747,0.762,0.379,0.0,0.0,0.024177463745367823,0.78,6.821726083755493,4.217327833175659
1,comb+mse,3.592580409344562,2.2131437682335804,0.37,0.0,0.022756868476075363,0.022756868476075363,0.769,0.37,0.0,0.022756868476075363,0.022756868476075363,0.769,0.37,0.0,0.022756868476075363,0.022756868476075363,0.769,0.352,0.0,0.02147425999978351,0.02147425999978351,0.798,5.0333428382873535,4.911988258361816
2,gradnorm+mse,3.8474253721307305,2.3493598219269454,0.407,0.0,0.024172727250094072,0.024172727250094072,0.763,0.407,0.0,0.024172727250094072,0.024172727250094072,0.763,0.407,0.0,0.024172727250094072,0.024172727250094072,0.763,0.354,0.0,0.021422813751930125,0.021422813751930125,0.799,7.290064573287964,6.133074522018433
