,Method,MSE,Med MSE,SINGLE 1 Avg Regret,SINGLE 1 Med Regret,SINGLE 1 Avg Relative Regret,SINGLE 1 Med Relative Regret,SINGLE 1 Optimality Rate,SINGLE 2 Avg Regret,SINGLE 2 Med Regret,SINGLE 2 Avg Relative Regret,SINGLE 2 Med Relative Regret,SINGLE 2 Optimality Rate,SINGLE 3 Avg Regret,SINGLE 3 Med Regret,SINGLE 3 Avg Relative Regret,SINGLE 3 Med Relative Regret,SINGLE 3 Optimality Rate,MULTI 1 Avg Regret,MULTI 1 Med Regret,MULTI 1 Avg Relative Regret,MULTI 1 Med Relative Regret,MULTI 1 Optimality Rate,Elapsed,Elapsed Val
0,separated+mse,"[5.500629875140771, 5.483852991250686, 5.299273402420139, 5.339850781560496]","[2.9118781465414654, 2.8199655792413783, 2.846662374357324, 2.797819102631368]",3.141,2.0,0.07692307662721894,0.09062843266971624,0.208,2.974,2.0,0.0833333326388889,0.09633285675614488,0.249,3.067,2.0,0.09090909049586776,0.10757046385440464,0.251,3.159,2.0,0.09999999900000002,0.1128634535925382,0.239,19.384341716766357,8.172643184661865
1,comb+mse,8.081792021418883,3.300046061761144,3.091,2.0,0.08945264094748137,0.08945264094748137,0.212,3.088,2.0,0.09940325612318227,0.09940325612318227,0.251,3.16,2.0,0.10809064203165278,0.10809064203165278,0.247,3.321,2.0,0.11505528901885435,0.11505528901885435,0.226,14.899112462997437,7.415863752365112
2,gradnorm+mse,7.654692411007019,3.3011589626733473,3.125,2.0,0.09100606350730997,0.09100606350730997,0.218,3.009,2.0,0.09826400571639612,0.09826400571639612,0.264,3.068,2.0,0.10776123794583567,0.10776123794583567,0.244,3.164,2.0,0.11240458285211577,0.11240458285211577,0.23,15.060835838317871,6.977120399475098
