,Method,MSE,Med MSE,SINGLE 1 Avg Regret,SINGLE 1 Med Regret,SINGLE 1 Avg Relative Regret,SINGLE 1 Med Relative Regret,SINGLE 1 Optimality Rate,SINGLE 2 Avg Regret,SINGLE 2 Med Regret,SINGLE 2 Avg Relative Regret,SINGLE 2 Med Relative Regret,SINGLE 2 Optimality Rate,SINGLE 3 Avg Regret,SINGLE 3 Med Regret,SINGLE 3 Avg Relative Regret,SINGLE 3 Med Relative Regret,SINGLE 3 Optimality Rate,MULTI 1 Avg Regret,MULTI 1 Med Regret,MULTI 1 Avg Relative Regret,MULTI 1 Med Relative Regret,MULTI 1 Optimality Rate,Elapsed,Elapsed Val
0,separated+mse,"[5.72933782365947, 6.032491645999761, 5.733521022212617, 5.7189189071506386]","[3.9388401883923425, 4.21504391641082, 4.163329632618325, 4.193134278584713]",3.925,3.0,0.1063829784970575,0.11621574076343112,0.101,3.963,3.0,0.11904761876417233,0.13187509821048968,0.129,3.891,3.0,0.12499999947916667,0.1368494912546074,0.154,3.792,3.0,0.12499999947916667,0.13982441148873082,0.18,41.30914330482483,28.644333600997925
1,comb+mse,8.721441183243225,5.267644643457729,4.231,3.0,0.12618299997416874,0.12618299997416874,0.091,3.871,3.0,0.12736438279022003,0.12736438279022003,0.135,3.746,3.0,0.13327738977255274,0.13327738977255274,0.14,3.712,3.0,0.1386698952063942,0.1386698952063942,0.157,29.518627882003784,28.803562879562378
2,gradnorm+mse,8.947136857457602,5.6137643924365985,4.004,3.0,0.12013702563958693,0.12013702563958693,0.099,4.034,3.0,0.1335134206948206,0.1335134206948206,0.136,3.928,3.0,0.13883958240462438,0.13883958240462438,0.135,3.94,3.0,0.14547047374716854,0.14547047374716854,0.14,24.810783624649048,24.07787799835205
